IJK,XC,YC,ZC,XINC,YINC,ZINC,XMORIG,YMORIG,ZMORIG,NX,NY,NZ,SG,AU,AG,CLASS
6300039,776407.5,9107377.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.356,167.5,3
6300040,776407.5,9107377.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.287,162.4,3
6300041,776407.5,9107377.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.247,159.4,3
6300042,776407.5,9107377.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.857,157,3
6300043,776407.5,9107377.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.775,146.3,3
6300044,776407.5,9107377.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.778,109.5,3
6300045,776407.5,9107377.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.837,110.5,3
6300046,776407.5,9107377.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.839,110.6,3
6300047,776407.5,9107377.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.839,110.6,3
6300150,776407.5,9107382.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.277,138.3,3
6300151,776407.5,9107382.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.833,110.3,3
6300152,776407.5,9107382.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.835,110.4,3
6300153,776407.5,9107382.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.836,110.5,3
6300154,776407.5,9107382.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.837,110.5,3
6300155,776407.5,9107382.5,3672.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.838,110.5,3
6300156,776407.5,9107382.5,3677.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.839,110.6,3
6300157,776407.5,9107382.5,3682.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.105,115.2,3
6300262,776407.5,9107387.5,3672.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.836,110.5,3
6300263,776407.5,9107387.5,3677.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.837,110.5,3
6300264,776407.5,9107387.5,3682.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.61,120.7,3
6327505,776412.5,9107297.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.152,188.3,3
6327506,776412.5,9107297.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.151,191.4,3
6327611,776412.5,9107302.5,3457.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.156,189,3
6327612,776412.5,9107302.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.156,195.9,3
6327613,776412.5,9107302.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.155,218.6,3
6327614,776412.5,9107302.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.154,218.6,3
6327615,776412.5,9107302.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.153,220,3
6327616,776412.5,9107302.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.15,220,3
6327720,776412.5,9107307.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.16,218.7,3
6327721,776412.5,9107307.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.16,209.8,3
6327722,776412.5,9107307.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.159,219.9,3
6327723,776412.5,9107307.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.157,219.9,3
6327724,776412.5,9107307.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.153,219.8,3
6327725,776412.5,9107307.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.148,210.4,3
6327829,776412.5,9107312.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.166,219.9,3
6327830,776412.5,9107312.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.165,219.8,3
6327831,776412.5,9107312.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.163,211.2,3
6327832,776412.5,9107312.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.158,211,3
6327833,776412.5,9107312.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.15,210.6,3
6327834,776412.5,9107312.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.137,209.6,3
6327938,776412.5,9107317.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.175,211.8,3
6327939,776412.5,9107317.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.172,211.8,3
6327940,776412.5,9107317.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.164,211.5,3
6327941,776412.5,9107317.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.151,210.6,3
6327942,776412.5,9107317.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.133,208.7,3
6327943,776412.5,9107317.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.113,217.3,3
6327944,776412.5,9107317.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.097,209.4,3
6328047,776412.5,9107322.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.184,212.6,3
6328048,776412.5,9107322.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.172,211.8,3
6328049,776412.5,9107322.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.15,209.9,3
6328050,776412.5,9107322.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.124,200,3
6328051,776412.5,9107322.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.103,209,3
6328052,776412.5,9107322.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.09,220.6,3
6328053,776412.5,9107322.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.683,197.6,3
6328156,776412.5,9107327.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.177,202,3
6328157,776412.5,9107327.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.144,194.9,3
6328158,776412.5,9107327.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.116,183.1,3
6328159,776412.5,9107327.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.971,198.2,3
6328160,776412.5,9107327.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.169,182.4,3
6328161,776412.5,9107327.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.176,180.6,3
6328264,776412.5,9107332.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.17,196.1,3
6328265,776412.5,9107332.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.1,182.5,3
6328266,776412.5,9107332.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.49,188,3
6328267,776412.5,9107332.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.159,175.4,3
6328268,776412.5,9107332.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.161,171.2,3
6328269,776412.5,9107332.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.192,183,3
6328373,776412.5,9107337.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.158,188.6,3
6328374,776412.5,9107337.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.15,172.2,3
6328375,776412.5,9107337.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.142,161.3,3
6328376,776412.5,9107337.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.172,174.9,3
6328377,776412.5,9107337.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.239,204.8,3
6328378,776412.5,9107337.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.225,194.1,3
6328482,776412.5,9107342.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.147,161.1,3
6328483,776412.5,9107342.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.167,171.1,3
6328484,776412.5,9107342.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.204,189.7,3
6328485,776412.5,9107342.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.213,192.1,3
6328486,776412.5,9107342.5,3552.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.21,190.6,3
6328487,776412.5,9107342.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.206,189.7,3
6328488,776412.5,9107342.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.202,200.9,3
6328592,776412.5,9107347.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.199,187.2,3
6328593,776412.5,9107347.5,3552.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.202,188.4,3
6328594,776412.5,9107347.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.201,188.7,3
6328595,776412.5,9107347.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.199,206.4,3
6328596,776412.5,9107347.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.34,218.5,3
6328597,776412.5,9107347.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.413,234.7,3
6328598,776412.5,9107347.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.978,247,3
6328702,776412.5,9107352.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.196,210.6,3
6328703,776412.5,9107352.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.347,221.4,3
6328704,776412.5,9107352.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.1,236.5,3
6328705,776412.5,9107352.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.09,247.6,3
6328706,776412.5,9107352.5,3582.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.044,258.4,3
6328707,776412.5,9107352.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.993,247.9,3
6328812,776412.5,9107357.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.248,247.8,3
6328813,776412.5,9107357.5,3582.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.213,253,3
6328814,776412.5,9107357.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.163,241.7,3
6328815,776412.5,9107357.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.098,242.7,3
6328816,776412.5,9107357.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.056,240,3
6328817,776412.5,9107357.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.035,227.7,3
6328818,776412.5,9107357.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.599,208.1,3
6328922,776412.5,9107362.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.327,237.9,3
6328923,776412.5,9107362.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.269,230.2,3
6328924,776412.5,9107362.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.217,218.4,3
6328925,776412.5,9107362.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.547,202.3,3
6328926,776412.5,9107362.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.706,181.6,3
6328927,776412.5,9107362.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.736,163,3
6328928,776412.5,9107362.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.759,149.1,3
6329032,776412.5,9107367.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.334,198.2,3
6329033,776412.5,9107367.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.71,181.5,3
6329034,776412.5,9107367.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.734,166.9,3
6329035,776412.5,9107367.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.753,154.4,3
6329036,776412.5,9107367.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.77,145.9,3
6329037,776412.5,9107367.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.784,142.3,3
6329038,776412.5,9107367.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.793,131.5,3
6329039,776412.5,9107367.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.804,131.4,3
6329142,776412.5,9107372.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.738,159.5,3
6329143,776412.5,9107372.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.763,152.8,3
6329144,776412.5,9107372.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.774,148.8,3
6329145,776412.5,9107372.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.783,147.1,3
6329146,776412.5,9107372.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.786,133.9,3
6329147,776412.5,9107372.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.793,112,3
6329148,776412.5,9107372.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.787,112.3,3
6329149,776412.5,9107372.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.78,112.6,3
6329150,776412.5,9107372.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.771,110.1,3
6329253,776412.5,9107377.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.77,151.6,3
6329254,776412.5,9107377.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.786,112,3
6329255,776412.5,9107377.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.78,112.3,3
6329256,776412.5,9107377.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.774,109.5,3
6329257,776412.5,9107377.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.839,110.6,3
6329258,776412.5,9107377.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.84,110.6,3
6329259,776412.5,9107377.5,3672.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.84,110.6,3
6329260,776412.5,9107377.5,3677.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.841,110.6,3
6329261,776412.5,9107377.5,3682.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.01,121.3,3
6329365,776412.5,9107382.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.838,110.5,3
6329366,776412.5,9107382.5,3672.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.838,110.5,3
6329367,776412.5,9107382.5,3677.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.839,110.6,3
6329368,776412.5,9107382.5,3682.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.009,121.3,3
6356717,776417.5,9107297.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.152,187.9,3
6356718,776417.5,9107297.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.151,191,3
6356719,776417.5,9107297.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.149,211.4,3
6356823,776417.5,9107302.5,3462.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.156,188.8,3
6356824,776417.5,9107302.5,3467.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.156,192,3
6356825,776417.5,9107302.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.155,207.4,3
6356826,776417.5,9107302.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.154,220.2,3
6356827,776417.5,9107302.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.151,220.2,3
6356828,776417.5,9107302.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.148,220.2,3
6356932,776417.5,9107307.5,3472.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.16,220.1,3
6356933,776417.5,9107307.5,3477.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.159,220.1,3
6356934,776417.5,9107307.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.158,220.1,3
6356935,776417.5,9107307.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.155,210.1,3
6356936,776417.5,9107307.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.15,209.8,3
6356937,776417.5,9107307.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.144,209.3,3
6356938,776417.5,9107307.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.135,215.6,3
6357041,776417.5,9107312.5,3482.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.165,210.5,3
6357042,776417.5,9107312.5,3487.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.163,210.4,3
6357043,776417.5,9107312.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.159,210.1,3
6357044,776417.5,9107312.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.152,209.5,3
6357045,776417.5,9107312.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.143,208.4,3
6357046,776417.5,9107312.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.132,204.7,3
6357047,776417.5,9107312.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.12,231.8,3
6357150,776417.5,9107317.5,3492.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.17,210.5,3
6357151,776417.5,9107317.5,3497.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.164,209.9,3
6357152,776417.5,9107317.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.155,208.7,3
6357153,776417.5,9107317.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.142,206.6,3
6357154,776417.5,9107317.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.127,203.2,3
6357155,776417.5,9107317.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.114,201.2,3
6357156,776417.5,9107317.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.041,247.3,3
6357259,776417.5,9107322.5,3502.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.17,209.2,3
6357260,776417.5,9107322.5,3507.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.155,206.7,3
6357261,776417.5,9107322.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.138,194.5,3
6357262,776417.5,9107322.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.122,175.4,3
6357263,776417.5,9107322.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,1.69,199.9,3
6357264,776417.5,9107322.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.174,178.5,3
6357265,776417.5,9107322.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.18,180.4,3
6357266,776417.5,9107322.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.191,184.2,3
6357368,776417.5,9107327.5,3512.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.152,185.7,3
6357369,776417.5,9107327.5,3517.5,5,5,5,775330,9106460,3160,371,273,107,2.37,2.006,173.6,3
6357370,776417.5,9107327.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.166,185.5,3
6357371,776417.5,9107327.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.166,178.2,3
6357372,776417.5,9107327.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.172,174.4,3
6357373,776417.5,9107327.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.191,183.3,3
6357374,776417.5,9107327.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.211,191.8,3
6357477,776417.5,9107332.5,3522.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.159,184.1,3
6357478,776417.5,9107332.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.152,170.9,3
6357479,776417.5,9107332.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.146,161.9,3
6357480,776417.5,9107332.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.179,178.5,3
6357481,776417.5,9107332.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.243,205,3
6357482,776417.5,9107332.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.225,194.1,3
6357585,776417.5,9107337.5,3527.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.139,163.5,3
6357586,776417.5,9107337.5,3532.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.103,138.9,3
6357587,776417.5,9107337.5,3537.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.068,80,3
6357588,776417.5,9107337.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.303,242.8,3
6357589,776417.5,9107337.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.228,194.5,3
6357590,776417.5,9107337.5,3552.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.216,192,3
6357591,776417.5,9107337.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.209,185.7,3
6357695,776417.5,9107342.5,3542.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.202,189.2,3
6357696,776417.5,9107342.5,3547.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.214,192.6,3
6357697,776417.5,9107342.5,3552.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.21,190.5,3
6357698,776417.5,9107342.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.205,195.7,3
6357699,776417.5,9107342.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.202,201.6,3
6357700,776417.5,9107342.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.341,212.9,3
6357701,776417.5,9107342.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.419,226,3
6357805,776417.5,9107347.5,3557.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.201,195.8,3
6357806,776417.5,9107347.5,3562.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.199,207.8,3
6357807,776417.5,9107347.5,3567.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.349,219.1,3
6357808,776417.5,9107347.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.426,236.3,3
6357809,776417.5,9107347.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.859,249.4,3
6357810,776417.5,9107347.5,3582.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.796,262.4,3
6357811,776417.5,9107347.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.734,261.5,3
6357915,776417.5,9107352.5,3572.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.977,237.7,3
6357916,776417.5,9107352.5,3577.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.942,249.5,3
6357917,776417.5,9107352.5,3582.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.874,261.1,3
6357918,776417.5,9107352.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.807,255,3
6357919,776417.5,9107352.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.744,264.4,3
6357920,776417.5,9107352.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.722,269.2,3
6357921,776417.5,9107352.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.563,254.5,3
6358025,776417.5,9107357.5,3587.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.939,246.2,3
6358026,776417.5,9107357.5,3592.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.876,249.9,3
6358027,776417.5,9107357.5,3597.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.847,255.8,3
6358028,776417.5,9107357.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.59,240.8,3
6358029,776417.5,9107357.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.595,209.7,3
6358030,776417.5,9107357.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.7,178.9,3
6358031,776417.5,9107357.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.741,151.9,3
6358135,776417.5,9107362.5,3602.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.998,227.8,3
6358136,776417.5,9107362.5,3607.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.603,206.5,3
6358137,776417.5,9107362.5,3612.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.706,176.5,3
6358138,776417.5,9107362.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.737,151.7,3
6358139,776417.5,9107362.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.759,136.9,3
6358140,776417.5,9107362.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.782,130,3
6358141,776417.5,9107362.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.804,123.8,3
6358142,776417.5,9107362.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.824,125.1,3
6358143,776417.5,9107362.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.824,112,3
6358245,776417.5,9107367.5,3617.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.734,162.8,3
6358246,776417.5,9107367.5,3622.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.753,143,3
6358247,776417.5,9107367.5,3627.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.771,135.6,3
6358248,776417.5,9107367.5,3632.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.788,130.5,3
6358249,776417.5,9107367.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.801,127,3
6358250,776417.5,9107367.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.81,111.6,3
6358251,776417.5,9107367.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.806,112.1,3
6358252,776417.5,9107367.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.798,112.4,3
6358253,776417.5,9107367.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.787,112.7,3
6358254,776417.5,9107367.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.776,112.9,3
6358356,776417.5,9107372.5,3637.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.788,132.5,3
6358357,776417.5,9107372.5,3642.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.908,131.9,3
6358358,776417.5,9107372.5,3647.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.797,111.9,3
6358359,776417.5,9107372.5,3652.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.79,112.3,3
6358360,776417.5,9107372.5,3657.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.782,112.6,3
6358361,776417.5,9107372.5,3662.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.772,112.9,3
6358362,776417.5,9107372.5,3667.5,5,5,5,775330,9106460,3160,371,273,107,2.37,0.762,109.8,3
